Latitude (decimal degrees):	51.437
Longitude (decimal degrees):	7.120
Elevation (m):	110
Radiation database:	PVGIS-SARAH3


Slope: 36 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231204:1110,136.33,165.65,16.3,0.88,4.9,0.0
20231204:1210,126.98,155.65,15.57,0.99,4.83,0.0
20231204:1310,44.0,64.71,12.57,0.99,4.55,0.0
20231204:1410,43.52,63.97,7.57,1.01,5.45,0.0
20231204:1510,0.0,0.0,0.0,0.96,5.45,0.0
20231204:1610,0.0,0.0,0.0,0.7,5.38,0.0
20231204:1710,0.0,0.0,0.0,0.75,5.45,0.0
20231204:1810,0.0,0.0,0.0,1.02,5.52,0.0
20231204:1910,0.0,0.0,0.0,0.82,5.1,0.0
20231204:2010,0.0,0.0,0.0,1.13,4.9,0.0
20231204:2110,0.0,0.0,0.0,1.39,4.76,0.0
20231204:2210,0.0,0.0,0.0,1.76,4.69,0.0
20231204:2310,0.0,0.0,0.0,1.94,4.83,0.0
20231205:0010,0.0,0.0,0.0,1.97,4.97,0.0
20231205:0110,0.0,0.0,0.0,2.02,4.69,0.0
20231205:0210,0.0,0.0,0.0,2.25,4.41,0.0
20231205:0310,0.0,0.0,0.0,2.55,4.07,0.0
20231205:0410,0.0,0.0,0.0,2.99,3.59,0.0
20231205:0510,0.0,0.0,0.0,3.61,3.38,0.0
20231205:0610,0.0,0.0,0.0,4.43,3.52,0.0
20231205:0710,0.0,0.0,0.0,4.75,3.45,0.0
20231205:0810,4.14,13.86,5.12,5.38,3.52,0.0
20231205:0910,16.84,32.35,10.76,5.75,3.86,0.0
20231205:1010,69.74,95.69,14.55,5.87,3.93,0.0
20231205:1110,114.36,145.22,16.17,5.85,4.0,0.0
20231205:1210,111.02,141.43,15.45,5.7,3.86,0.0
20231205:1310,33.69,53.6,12.47,5.43,3.52,0.0
20231205:1410,7.04,18.48,7.49,5.12,2.97,0.0
20231205:1510,0.0,0.0,0.0,4.78,2.34,0.0
20231205:1610,0.0,0.0,0.0,4.36,1.93,0.0
20231205:1710,0.0,0.0,0.0,3.85,2.07,0.0
20231205:1810,0.0,0.0,0.0,3.0,2.9,0.0
20231205:1910,0.0,0.0,0.0,2.14,3.03,0.0
20231205:2010,0.0,0.0,0.0,1.4,3.03,0.0
20231205:2110,0.0,0.0,0.0,0.91,2.76,0.0
20231205:2210,0.0,0.0,0.0,0.66,2.76,0.0
20231205:2310,0.0,0.0,0.0,0.53,2.62,0.0
20231206:0010,0.0,0.0,0.0,0.43,2.55,0.0
20231206:0110,0.0,0.0,0.0,0.35,2.62,0.0
20231206:0210,0.0,0.0,0.0,0.31,2.83,0.0
20231206:0310,0.0,0.0,0.0,0.26,3.03,0.0
20231206:0410,0.0,0.0,0.0,0.12,2.9,0.0
20231206:0510,0.0,0.0,0.0,0.33,3.17,0.0
20231206:0610,0.0,0.0,0.0,0.51,2.97,0.0
20231206:0710,0.0,0.0,0.0,0.7,3.03,0.0
20231206:0810,28.48,46.42,4.96,1.01,3.1,0.0
20231206:0910,14.41,28.65,10.61,1.64,3.66,0.0
20231206:1010,20.74,36.97,14.41,2.22,3.86,0.0
20231206:1110,22.85,39.74,16.04,2.86,4.07,0.0
20231206:1210,18.47,34.19,15.34,3.3,3.86,0.0
20231206:1310,46.65,68.5,12.38,3.62,4.07,0.0
20231206:1410,10.9,24.03,7.42,3.71,3.1,0.0
20231206:1510,0.0,0.0,0.0,3.21,2.9,0.0
20231206:1610,0.0,0.0,0.0,2.14,2.55,0.0
20231206:1710,0.0,0.0,0.0,1.55,2.34,0.0
20231206:1810,0.0,0.0,0.0,1.27,2.21,0.0
20231206:1910,0.0,0.0,0.0,1.37,2.28,0.0
20231206:2010,0.0,0.0,0.0,1.08,2.07,0.0
20231206:2110,0.0,0.0,0.0,0.51,2.14,0.0
20231206:2210,0.0,0.0,0.0,0.36,2.21,0.0
20231206:2310,0.0,0.0,0.0,0.11,2.21,0.0
20231207:0010,0.0,0.0,0.0,0.11,2.14,0.0
20231207:0110,0.0,0.0,0.0,-0.02,2.0,0.0
20231207:0210,0.0,0.0,0.0,0.0,1.72,0.0
20231207:0310,0.0,0.0,0.0,-0.16,1.72,0.0
20231207:0410,0.0,0.0,0.0,-0.27,1.79,0.0
20231207:0510,0.0,0.0,0.0,-0.23,1.79,0.0
20231207:0610,0.0,0.0,0.0,0.21,1.79,0.0
20231207:0710,0.0,0.0,0.0,-0.75,2.34,0.0
20231207:0810,126.2,155.81,4.81,-0.6,2.55,0.0
20231207:0910,428.27,484.8,10.47,0.12,2.55,0.0
20231207:1010,569.91,648.5,14.28,1.31,3.03,0.0
20231207:1110,535.78,609.98,15.92,2.17,3.17,0.0
20231207:1210,592.63,678.01,15.23,2.74,3.38,0.0
20231207:1310,322.13,368.82,12.29,2.97,3.38,0.0
20231207:1410,121.2,150.92,7.35,2.69,3.17,0.0
20231207:1510,0.0,0.0,0.0,1.84,3.31,0.0
20231207:1610,0.0,0.0,0.0,1.08,3.66,0.0
20231207:1710,0.0,0.0,0.0,0.75,3.93,0.0
20231207:1810,0.0,0.0,0.0,0.63,4.28,0.0
20231207:1910,0.0,0.0,0.0,0.59,4.76,0.0
20231207:2010,0.0,0.0,0.0,0.71,4.9,0.0
20231207:2110,0.0,0.0,0.0,0.78,4.97,0.0
20231207:2210,0.0,0.0,0.0,1.16,5.1,0.0
20231207:2310,0.0,0.0,0.0,1.59,5.1,0.0
20231208:0010,0.0,0.0,0.0,2.06,5.03,0.0
20231208:0110,0.0,0.0,0.0,2.28,4.9,0.0
20231208:0210,0.0,0.0,0.0,2.54,4.76,0.0
20231208:0310,0.0,0.0,0.0,2.39,4.69,0.0
20231208:0410,0.0,0.0,0.0,2.01,4.62,0.0
20231208:0510,0.0,0.0,0.0,1.72,4.55,0.0
20231208:0610,0.0,0.0,0.0,1.7,4.48,0.0
20231208:0710,0.0,0.0,0.0,1.9,3.93,0.0
20231208:0810,2.13,10.17,4.67,2.26,3.79,0.0
20231208:0910,17.1,32.35,10.33,2.81,3.59,0.0
20231208:1010,22.04,38.81,14.15,3.52,3.45,0.0
20231208:1110,12.85,26.8,15.81,4.34,3.17,0.0
20231208:1210,21.83,38.81,15.14,5.3,2.97,0.0
20231208:1310,21.77,38.81,12.21,5.92,3.03,0.0
20231208:1410,10.74,24.03,7.3,6.4,2.97,0.0
20231208:1510,0.0,0.0,0.0,6.54,2.97,0.0
20231208:1610,0.0,0.0,0.0,6.51,2.97,0.0
20231208:1710,0.0,0.0,0.0,6.66,3.03,0.0
20231208:1810,0.0,0.0,0.0,6.72,3.1,0.0
20231208:1910,0.0,0.0,0.0,6.37,3.1,0.0
20231208:2010,0.0,0.0,0.0,6.34,3.24,0.0
20231208:2110,0.0,0.0,0.0,6.33,3.38,0.0
20231208:2210,0.0,0.0,0.0,6.28,3.38,0.0
20231208:2310,0.0,0.0,0.0,6.22,3.45,0.0
20231209:0010,0.0,0.0,0.0,6.18,3.59,0.0
20231209:0110,0.0,0.0,0.0,6.14,3.72,0.0
20231209:0210,0.0,0.0,0.0,6.11,3.86,0.0
20231209:0310,0.0,0.0,0.0,6.0,3.79,0.0
20231209:0410,0.0,0.0,0.0,5.92,3.86,0.0
20231209:0510,0.0,0.0,0.0,5.64,3.86,0.0
20231209:0610,0.0,0.0,0.0,5.18,3.93,0.0
20231209:0710,0.0,0.0,0.0,4.99,4.34,0.0
20231209:0810,18.91,35.01,4.53,5.18,4.69,0.0
20231209:0910,215.03,254.1,10.2,5.77,5.03,0.0
20231209:1010,33.55,53.6,14.03,6.53,5.93,0.0
20231209:1110,59.02,83.79,15.7,6.88,5.93,0.0
20231209:1210,26.02,44.36,15.05,7.0,5.93,0.0
20231209:1310,371.31,426.79,12.14,6.97,6.07,0.0
20231209:1410,3.05,12.01,7.24,6.64,6.83,0.0
20231209:1510,0.0,0.0,0.0,6.17,7.59,0.0
20231209:1610,0.0,0.0,0.0,5.51,8.21,0.0
20231209:1710,0.0,0.0,0.0,5.16,7.86,0.0
20231209:1810,0.0,0.0,0.0,5.93,6.9,0.0
20231209:1910,0.0,0.0,0.0,6.63,5.45,0.0
20231209:2010,0.0,0.0,0.0,8.24,5.66,0.0
20231209:2110,0.0,0.0,0.0,9.17,7.03,0.0
20231209:2210,0.0,0.0,0.0,8.52,6.9,0.0
20231209:2310,0.0,0.0,0.0,7.84,6.83,0.0
20231210:0010,0.0,0.0,0.0,7.35,6.55,0.0
20231210:0110,0.0,0.0,0.0,7.14,6.34,0.0
20231210:0210,0.0,0.0,0.0,7.25,6.55,0.0
20231210:0310,0.0,0.0,0.0,7.01,6.9,0.0
20231210:0410,0.0,0.0,0.0,6.7,7.24,0.0
20231210:0510,0.0,0.0,0.0,6.63,7.66,0.0
20231210:0610,0.0,0.0,0.0,6.3,7.59,0.0
20231210:0710,0.0,0.0,0.0,6.7,7.86,0.0
20231210:0810,39.47,60.87,4.4,6.79,7.52,0.0
20231210:0910,23.11,40.66,10.08,7.06,7.24,0.0
20231210:1010,13.32,27.72,13.92,7.33,6.97,0.0
20231210:1110,184.33,222.14,15.6,7.73,6.48,0.0
20231210:1210,231.23,273.83,14.97,8.3,6.28,0.0
20231210:1310,119.94,152.5,12.08,8.96,6.0,0.0
20231210:1410,41.24,63.25,7.2,9.05,5.45,0.0
20231210:1510,0.0,0.0,0.0,8.76,5.52,0.0
20231210:1610,0.0,0.0,0.0,8.57,5.38,0.0
20231210:1710,0.0,0.0,0.0,7.91,5.86,0.0
20231210:1810,0.0,0.0,0.0,7.36,6.14,0.0
20231210:1910,0.0,0.0,0.0,7.67,6.97,0.0
20231210:2010,0.0,0.0,0.0,8.59,8.07,0.0
20231210:2110,0.0,0.0,0.0,9.12,7.72,0.0
20231210:2210,0.0,0.0,0.0,9.4,7.24,0.0
20231210:2310,0.0,0.0,0.0,9.15,6.69,0.0
20231211:0010,0.0,0.0,0.0,8.7,6.21,0.0
20231211:0110,0.0,0.0,0.0,8.38,5.72,0.0
20231211:0210,0.0,0.0,0.0,8.53,5.86,0.0
20231211:0310,0.0,0.0,0.0,8.64,6.48,0.0
20231211:0410,0.0,0.0,0.0,8.77,7.17,0.0
20231211:0510,0.0,0.0,0.0,8.82,7.45,0.0
20231211:0610,0.0,0.0,0.0,8.62,7.24,0.0
20231211:0710,0.0,0.0,0.0,8.42,7.45,0.0
20231211:0810,13.08,27.53,4.28,8.44,7.38,0.0
20231211:0910,40.53,62.34,9.96,8.71,7.86,0.0
20231211:1010,15.92,31.42,13.81,8.64,8.69,0.0
20231211:1110,43.17,65.62,15.51,8.39,8.69,0.0
20231211:1210,6.91,18.48,14.89,8.49,8.48,0.0
20231211:1310,81.97,110.01,12.03,8.49,7.31,0.0
20231211:1410,14.58,29.57,7.16,8.27,5.72,0.0
20231211:1510,0.0,0.0,0.0,7.81,4.97,0.0
20231211:1610,0.0,0.0,0.0,7.2,4.34,0.0
20231211:1710,0.0,0.0,0.0,6.86,3.86,0.0
20231211:1810,0.0,0.0,0.0,6.71,3.66,0.0
20231211:1910,0.0,0.0,0.0,6.95,4.0,0.0
20231211:2010,0.0,0.0,0.0,6.99,3.86,0.0
20231211:2110,0.0,0.0,0.0,7.19,4.07,0.0
20231211:2210,0.0,0.0,0.0,7.3,4.28,0.0
20231211:2310,0.0,0.0,0.0,7.26,3.93,0.0
20231212:0010,0.0,0.0,0.0,6.97,3.38,0.0
20231212:0110,0.0,0.0,0.0,6.76,3.17,0.0
20231212:0210,0.0,0.0,0.0,6.81,2.97,0.0
20231212:0310,0.0,0.0,0.0,6.7,2.55,0.0
20231212:0410,0.0,0.0,0.0,6.67,2.28,0.0
20231212:0510,0.0,0.0,0.0,6.38,2.14,0.0
20231212:0610,0.0,0.0,0.0,6.24,2.21,0.0
20231212:0710,0.0,0.0,0.0,5.06,2.62,0.0
20231212:0810,33.16,53.0,4.16,5.12,2.83,0.0
20231212:0910,130.44,162.84,9.85,6.14,2.83,0.0
20231212:1010,476.31,557.02,13.71,7.34,2.48,0.0
20231212:1110,424.74,497.37,15.43,8.5,2.83,0.0
20231212:1210,312.36,368.51,14.83,9.16,2.9,0.0
20231212:1310,268.6,318.91,11.98,9.52,3.45,0.0
20231212:1410,23.44,41.4,7.13,9.3,3.59,0.0
20231212:1510,0.0,0.0,0.0,8.86,3.59,0.0
20231212:1610,0.0,0.0,0.0,8.68,3.45,0.0
20231212:1710,0.0,0.0,0.0,8.6,3.31,0.0
20231212:1810,0.0,0.0,0.0,8.53,3.17,0.0
20231212:1910,0.0,0.0,0.0,8.42,3.17,0.0
20231212:2010,0.0,0.0,0.0,8.45,3.03,0.0
20231212:2110,0.0,0.0,0.0,8.36,3.31,0.0
20231212:2210,0.0,0.0,0.0,7.99,3.72,0.0
20231212:2310,0.0,0.0,0.0,7.9,3.45,0.0
20231213:0010,0.0,0.0,0.0,7.5,3.52,0.0
20231213:0110,0.0,0.0,0.0,7.29,3.45,0.0
20231213:0210,0.0,0.0,0.0,7.09,3.38,0.0
20231213:0310,0.0,0.0,0.0,7.0,3.24,0.0
20231213:0410,0.0,0.0,0.0,7.04,3.1,0.0
20231213:0510,0.0,0.0,0.0,6.81,2.97,0.0
20231213:0610,0.0,0.0,0.0,6.75,2.83,0.0
20231213:0710,0.0,0.0,0.0,7.12,2.34,0.0
20231213:0810,0.0,3.7,4.05,6.98,2.34,0.0
20231213:0910,103.54,133.81,9.75,7.04,2.21,0.0
20231213:1010,47.18,70.18,13.62,7.24,2.34,0.0
20231213:1110,12.61,26.8,15.35,7.63,2.21,0.0
20231213:1210,40.84,62.84,14.77,7.78,2.14,0.0
20231213:1310,32.45,52.68,11.94,8.07,1.66,0.0
20231213:1410,62.31,87.86,7.11,7.88,1.17,0.0
20231213:1510,0.0,0.0,0.0,7.46,0.9,0.0
20231213:1610,0.0,0.0,0.0,5.99,1.24,0.0
20231213:1710,0.0,0.0,0.0,5.51,1.52,0.0
20231213:1810,0.0,0.0,0.0,5.29,1.31,0.0
20231213:1910,0.0,0.0,0.0,6.51,0.69,0.0
20231213:2010,0.0,0.0,0.0,6.81,0.07,0.0
20231213:2110,0.0,0.0,0.0,5.92,0.83,0.0
20231213:2210,0.0,0.0,0.0,5.33,1.59,0.0
20231213:2310,0.0,0.0,0.0,4.99,1.86,0.0
20231214:0010,0.0,0.0,0.0,5.01,1.93,0.0
20231214:0110,0.0,0.0,0.0,5.18,1.93,0.0
20231214:0210,0.0,0.0,0.0,5.01,2.21,0.0
20231214:0310,0.0,0.0,0.0,4.78,2.14,0.0
20231214:0410,0.0,0.0,0.0,4.41,2.48,0.0
20231214:0510,0.0,0.0,0.0,4.13,2.21,0.0
20231214:0610,0.0,0.0,0.0,3.87,2.34,0.0
20231214:0710,0.0,0.0,0.0,4.37,2.14,0.0
20231214:0810,3.63,12.94,3.94,4.11,2.69,0.0
20231214:0910,11.54,24.95,9.65,4.0,2.55,0.0
20231214:1010,16.28,31.42,13.54,4.02,2.34,0.0
20231214:1110,21.24,37.89,15.28,4.12,2.21,0.0
20231214:1210,15.57,30.5,14.72,4.28,2.41,0.0
20231214:1310,31.59,50.83,11.91,4.28,2.62,0.0
20231214:1410,10.86,24.03,7.09,4.24,2.62,0.0
20231214:1510,0.0,0.0,0.0,4.16,2.21,0.0
20231214:1610,0.0,0.0,0.0,4.07,1.86,0.0
20231214:1710,0.0,0.0,0.0,3.93,1.72,0.0
20231214:1810,0.0,0.0,0.0,3.75,1.66,0.0
20231214:1910,0.0,0.0,0.0,3.66,1.59,0.0
20231214:2010,0.0,0.0,0.0,3.39,1.59,0.0
20231214:2110,0.0,0.0,0.0,3.46,1.66,0.0
20231214:2210,0.0,0.0,0.0,3.54,1.93,0.0
20231214:2310,0.0,0.0,0.0,3.66,2.14,0.0
20231215:0010,0.0,0.0,0.0,3.82,2.34,0.0
20231215:0110,0.0,0.0,0.0,3.9,2.41,0.0
20231215:0210,0.0,0.0,0.0,4.07,2.55,0.0
20231215:0310,0.0,0.0,0.0,4.21,2.69,0.0
20231215:0410,0.0,0.0,0.0,4.44,2.76,0.0
20231215:0510,0.0,0.0,0.0,4.63,2.69,0.0
20231215:0610,0.0,0.0,0.0,4.82,2.55,0.0
20231215:0710,0.0,0.0,0.0,5.0,2.48,0.0
20231215:0810,0.0,3.7,3.84,5.13,2.48,0.0
20231215:0910,4.14,13.86,9.56,5.39,2.41,0.0
20231215:1010,21.04,37.89,13.46,5.89,2.48,0.0
20231215:1110,32.72,52.68,15.22,6.65,3.1,0.0
20231215:1210,90.9,119.93,14.68,7.01,3.31,0.0
20231215:1310,54.51,78.55,11.88,7.25,3.72,0.0
20231215:1410,5.78,16.63,7.08,7.18,2.9,0.0
20231215:1510,0.0,0.0,0.0,6.55,2.62,0.0
20231215:1610,0.0,0.0,0.0,5.96,2.48,0.0
20231215:1710,0.0,0.0,0.0,5.75,2.48,0.0
20231215:1810,0.0,0.0,0.0,5.69,2.48,0.0
20231215:1910,0.0,0.0,0.0,5.71,2.55,0.0
20231215:2010,0.0,0.0,0.0,5.42,2.62,0.0
20231215:2110,0.0,0.0,0.0,5.23,2.55,0.0
20231215:2210,0.0,0.0,0.0,4.74,2.55,0.0
20231215:2310,0.0,0.0,0.0,4.51,2.69,0.0
20231216:0010,0.0,0.0,0.0,4.26,2.83,0.0
20231216:0110,0.0,0.0,0.0,3.79,2.83,0.0
20231216:0210,0.0,0.0,0.0,3.33,2.9,0.0
20231216:0310,0.0,0.0,0.0,2.92,2.97,0.0
20231216:0410,0.0,0.0,0.0,2.64,3.03,0.0
20231216:0510,0.0,0.0,0.0,2.41,3.03,0.0
20231216:0610,0.0,0.0,0.0,2.24,3.1,0.0
20231216:0710,0.0,0.0,0.0,3.55,3.45,0.0
20231216:0810,123.22,155.72,3.75,3.65,3.38,0.0
20231216:0910,67.01,91.72,9.48,4.48,3.45,0.0
20231216:1010,77.54,104.18,13.39,5.52,3.24,0.0
20231216:1110,26.08,44.36,15.17,6.37,3.72,0.0
20231216:1210,69.55,95.86,14.64,6.89,3.79,0.0
20231216:1310,40.53,62.15,11.86,7.18,3.72,0.0
20231216:1410,6.95,18.48,7.08,7.44,4.0,0.0
20231216:1510,0.0,0.0,0.0,7.46,4.07,0.0
20231216:1610,0.0,0.0,0.0,7.55,3.93,0.0
20231216:1710,0.0,0.0,0.0,7.65,3.86,0.0
20231216:1810,0.0,0.0,0.0,7.63,3.72,0.0
20231216:1910,0.0,0.0,0.0,7.17,4.07,0.0
20231216:2010,0.0,0.0,0.0,7.18,4.14,0.0
20231216:2110,0.0,0.0,0.0,7.24,4.0,0.0
20231216:2210,0.0,0.0,0.0,7.16,3.72,0.0
20231216:2310,0.0,0.0,0.0,7.11,3.72,0.0
20231217:0010,0.0,0.0,0.0,7.23,4.0,0.0
20231217:0110,0.0,0.0,0.0,7.19,4.07,0.0
20231217:0210,0.0,0.0,0.0,7.17,3.86,0.0
20231217:0310,0.0,0.0,0.0,7.15,3.59,0.0
20231217:0410,0.0,0.0,0.0,7.13,3.52,0.0
20231217:0510,0.0,0.0,0.0,7.06,3.59,0.0
20231217:0610,0.0,0.0,0.0,7.05,3.66,0.0
20231217:0710,0.0,0.0,0.0,6.94,3.72,0.0
20231217:0810,0.0,2.77,3.66,6.85,3.59,0.0
20231217:0910,14.68,29.57,9.4,6.98,4.07,0.0
20231217:1010,21.64,38.81,13.33,7.17,4.69,0.0
20231217:1110,41.73,63.77,15.12,7.54,4.48,0.0
20231217:1210,18.73,35.12,14.61,7.95,4.28,0.0
20231217:1310,282.04,331.74,11.85,8.25,3.79,0.0
20231217:1410,194.37,235.92,7.09,8.3,3.45,0.0
20231217:1510,0.0,0.0,0.0,7.81,3.24,0.0
20231217:1610,0.0,0.0,0.0,7.0,3.31,0.0
20231217:1710,0.0,0.0,0.0,6.5,3.45,0.0
20231217:1810,0.0,0.0,0.0,6.24,3.59,0.0
20231217:1910,0.0,0.0,0.0,5.99,3.72,0.0
20231217:2010,0.0,0.0,0.0,5.93,3.79,0.0
20231217:2110,0.0,0.0,0.0,5.77,3.72,0.0
20231217:2210,0.0,0.0,0.0,5.52,3.52,0.0
20231217:2310,0.0,0.0,0.0,5.2,3.45,0.0
20231218:0010,0.0,0.0,0.0,4.88,3.59,0.0
20231218:0110,0.0,0.0,0.0,4.48,3.66,0.0
20231218:0210,0.0,0.0,0.0,4.07,3.72,0.0
20231218:0310,0.0,0.0,0.0,3.75,3.66,0.0
20231218:0410,0.0,0.0,0.0,3.47,3.66,0.0
20231218:0510,0.0,0.0,0.0,3.6,3.66,0.0
20231218:0610,0.0,0.0,0.0,3.47,3.52,0.0
20231218:0710,0.0,0.0,0.0,3.15,3.38,0.0
20231218:0810,0.0,5.54,3.58,3.42,3.59,0.0
20231218:0910,14.93,29.57,9.33,3.76,3.79,0.0
20231218:1010,13.51,27.72,13.27,4.49,3.66,0.0
20231218:1110,28.49,47.13,15.08,5.07,4.07,0.0
20231218:1210,19.68,36.04,14.59,5.52,4.28,0.0
20231218:1310,13.41,27.72,11.85,5.89,4.21,0.0
20231218:1410,3.06,12.01,7.1,5.87,4.07,0.0
20231218:1510,0.0,0.0,0.0,5.53,4.0,0.0
20231218:1610,0.0,0.0,0.0,5.07,4.0,0.0
20231218:1710,0.0,0.0,0.0,4.6,4.0,0.0
20231218:1810,0.0,0.0,0.0,4.0,4.07,0.0
20231218:1910,0.0,0.0,0.0,3.78,4.14,0.0
20231218:2010,0.0,0.0,0.0,3.51,4.28,0.0
20231218:2110,0.0,0.0,0.0,3.05,4.41,0.0
20231218:2210,0.0,0.0,0.0,2.92,4.48,0.0
20231218:2310,0.0,0.0,0.0,2.86,4.41,0.0
20231219:0010,0.0,0.0,0.0,2.97,4.41,0.0
20231219:0110,0.0,0.0,0.0,3.13,4.48,0.0
20231219:0210,0.0,0.0,0.0,3.36,4.34,0.0
20231219:0310,0.0,0.0,0.0,3.66,4.14,0.0
20231219:0410,0.0,0.0,0.0,4.0,4.28,0.0
20231219:0510,0.0,0.0,0.0,4.37,4.62,0.0
20231219:0610,0.0,0.0,0.0,4.8,4.9,0.0
20231219:0710,0.0,0.0,0.0,5.04,5.03,0.0
20231219:0810,0.0,2.77,3.51,5.28,5.24,0.0
20231219:0910,4.14,13.86,9.27,5.59,5.31,0.0
20231219:1010,13.42,27.72,13.22,5.8,5.03,0.0
20231219:1110,39.76,60.99,15.05,5.93,5.1,0.0
20231219:1210,7.61,19.41,14.58,6.01,5.17,0.0
20231219:1310,27.61,46.21,11.86,6.11,5.31,0.0
20231219:1410,29.81,48.8,7.12,6.16,5.24,0.0
20231219:1510,0.0,0.0,0.0,6.19,5.1,0.0
20231219:1610,0.0,0.0,0.0,6.2,4.83,0.0
20231219:1710,0.0,0.0,0.0,6.26,4.48,0.0
20231219:1810,0.0,0.0,0.0,6.39,4.28,0.0
20231219:1910,0.0,0.0,0.0,6.37,3.93,0.0
20231219:2010,0.0,0.0,0.0,6.48,3.17,0.0
20231219:2110,0.0,0.0,0.0,6.6,2.97,0.0
20231219:2210,0.0,0.0,0.0,6.78,2.83,0.0
20231219:2310,0.0,0.0,0.0,6.54,3.17,0.0
20231220:0010,0.0,0.0,0.0,6.28,4.07,0.0
20231220:0110,0.0,0.0,0.0,6.03,4.48,0.0
20231220:0210,0.0,0.0,0.0,5.65,4.55,0.0
20231220:0310,0.0,0.0,0.0,5.19,4.76,0.0
20231220:0410,0.0,0.0,0.0,4.83,4.69,0.0
20231220:0510,0.0,0.0,0.0,4.75,4.83,0.0
20231220:0610,0.0,0.0,0.0,4.92,5.24,0.0
20231220:0710,0.0,0.0,0.0,4.99,5.72,0.0
20231220:0810,0.74,7.39,3.44,4.92,5.66,0.0
20231220:0910,8.27,20.33,9.21,5.16,5.86,0.0
20231220:1010,14.14,28.65,13.18,5.33,6.34,0.0
20231220:1110,19.0,35.12,15.03,5.29,6.07,0.0
20231220:1210,19.71,36.04,14.57,5.27,5.79,0.0
20231220:1310,17.61,33.27,11.87,5.04,5.31,0.0
20231220:1410,4.7,14.79,7.15,5.3,5.24,0.0
20231220:1510,0.0,0.0,0.0,5.58,5.52,0.0
20231220:1610,0.0,0.0,0.0,5.69,5.38,0.0
20231220:1710,0.0,0.0,0.0,5.6,5.17,0.0
20231220:1810,0.0,0.0,0.0,5.87,5.45,0.0
20231220:1910,0.0,0.0,0.0,6.14,6.07,0.0
20231220:2010,0.0,0.0,0.0,6.37,6.34,0.0
20231220:2110,0.0,0.0,0.0,6.54,6.48,0.0
20231220:2210,0.0,0.0,0.0,6.76,6.48,0.0
20231220:2310,0.0,0.0,0.0,7.04,6.34,0.0
20231221:0010,0.0,0.0,0.0,7.3,6.07,0.0
20231221:0110,0.0,0.0,0.0,7.45,5.79,0.0
20231221:0210,0.0,0.0,0.0,7.54,5.59,0.0
20231221:0310,0.0,0.0,0.0,7.6,5.79,0.0
20231221:0410,0.0,0.0,0.0,7.65,6.07,0.0
20231221:0510,0.0,0.0,0.0,7.71,6.41,0.0
20231221:0610,0.0,0.0,0.0,7.81,6.76,0.0
20231221:0710,0.0,0.0,0.0,7.61,7.17,0.0
20231221:0810,1.57,9.24,3.38,7.82,7.66,0.0
20231221:0910,14.61,29.57,9.17,8.04,8.0,0.0
20231221:1010,34.79,55.45,13.15,8.25,8.21,0.0
20231221:1110,18.68,35.12,15.01,8.66,8.34,0.0
20231221:1210,423.86,486.47,14.58,9.1,8.69,0.0
20231221:1310,11.86,25.88,11.89,9.46,9.38,0.0
20231221:1410,2.5,11.09,7.19,9.24,9.93,0.0
20231221:1510,0.0,0.0,0.0,8.69,9.72,0.0
20231221:1610,0.0,0.0,0.0,7.84,9.66,0.0
20231221:1710,0.0,0.0,0.0,6.82,9.31,0.0
20231221:1810,0.0,0.0,0.0,5.91,8.41,0.0
20231221:1910,0.0,0.0,0.0,5.81,7.79,0.0
20231221:2010,0.0,0.0,0.0,5.34,7.31,0.0
20231221:2110,0.0,0.0,0.0,5.09,6.83,0.0
20231221:2210,0.0,0.0,0.0,4.83,6.83,0.0
20231221:2310,0.0,0.0,0.0,4.68,7.03,0.0
20231222:0010,0.0,0.0,0.0,4.63,6.76,0.0
20231222:0110,0.0,0.0,0.0,4.53,7.1,0.0
20231222:0210,0.0,0.0,0.0,4.71,7.03,0.0
20231222:0310,0.0,0.0,0.0,4.37,7.72,0.0
20231222:0410,0.0,0.0,0.0,4.58,6.55,0.0
20231222:0510,0.0,0.0,0.0,4.38,7.24,0.0
20231222:0610,0.0,0.0,0.0,4.75,6.34,0.0
20231222:0710,0.0,0.0,0.0,4.79,6.48,0.0
20231222:0810,2.57,11.09,3.33,4.97,5.93,0.0
20231222:0910,14.15,28.65,9.12,5.11,5.66,0.0
20231222:1010,34.45,54.53,13.12,5.63,5.38,0.0
20231222:1110,24.69,42.51,15.0,5.92,4.83,0.0
20231222:1210,33.52,53.6,14.59,6.69,6.0,0.0
20231222:1310,20.92,37.89,11.91,7.36,7.79,0.0
20231222:1410,13.96,28.65,7.23,7.65,7.59,0.0
20231222:1510,0.0,0.0,0.0,7.51,8.0,0.0
20231222:1610,0.0,0.0,0.0,7.33,8.0,0.0
20231222:1710,0.0,0.0,0.0,7.08,7.66,0.0
20231222:1810,0.0,0.0,0.0,6.72,6.97,0.0
20231222:1910,0.0,0.0,0.0,6.7,7.38,0.0
20231222:2010,0.0,0.0,0.0,6.58,7.45,0.0
20231222:2110,0.0,0.0,0.0,6.52,7.45,0.0
20231222:2210,0.0,0.0,0.0,6.28,7.1,0.0
20231222:2310,0.0,0.0,0.0,5.82,6.21,0.0
20231223:0010,0.0,0.0,0.0,5.63,5.72,0.0
