Latitude (decimal degrees):	52.497
Longitude (decimal degrees):	13.334
Elevation (m):	44
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231126:2211,0.0,0.0,0.0,0.62,0.83,0.0
20231126:2311,0.0,0.0,0.0,0.83,0.69,0.0
20231127:0011,0.0,0.0,0.0,0.45,0.83,0.0
20231127:0111,0.0,0.0,0.0,-0.17,0.97,0.0
20231127:0211,0.0,0.0,0.0,-0.84,1.1,0.0
20231127:0311,0.0,0.0,0.0,-1.2,1.17,0.0
20231127:0411,0.0,0.0,0.0,-1.52,1.31,0.0
20231127:0511,0.0,0.0,0.0,-1.7,1.45,0.0
20231127:0611,0.0,0.0,0.0,-1.61,1.72,0.0
20231127:0711,0.0,2.76,1.87,-1.04,1.66,0.0
20231127:0811,7180.0,18.37,8.25,-0.15,1.93,0.0
20231127:0911,73830.0,98.23,13.02,0.77,2.62,0.0
20231127:1011,106960.0,134.8,15.79,1.31,2.69,0.0
20231127:1111,327840.0,373.39,16.32,1.57,2.83,0.0
20231127:1211,48050.0,69.81,14.55,1.95,3.1,0.0
20231127:1311,15630.0,30.31,10.66,1.94,3.17,0.0
20231127:1411,6510.0,17.45,4.96,1.59,2.62,0.0
20231127:1511,0.0,0.0,0.0,1.03,3.1,0.0
20231127:1611,0.0,0.0,0.0,0.77,3.38,0.0
20231127:1711,0.0,0.0,0.0,0.65,3.72,0.0
20231127:1811,0.0,0.0,0.0,0.54,4.07,0.0
20231127:1911,0.0,0.0,0.0,0.48,3.72,0.0
20231127:2011,0.0,0.0,0.0,0.33,3.93,0.0
20231127:2111,0.0,0.0,0.0,0.2,4.14,0.0
20231127:2211,0.0,0.0,0.0,0.03,4.41,0.0
20231127:2311,0.0,0.0,0.0,-0.1,4.48,0.0
20231128:0011,0.0,0.0,0.0,-0.28,4.28,0.0
20231128:0111,0.0,0.0,0.0,-0.47,4.21,0.0
20231128:0211,0.0,0.0,0.0,-0.66,4.21,0.0
20231128:0311,0.0,0.0,0.0,-0.84,4.28,0.0
20231128:0411,0.0,0.0,0.0,-0.97,4.21,0.0
20231128:0511,0.0,0.0,0.0,-1.04,4.14,0.0
20231128:0611,0.0,0.0,0.0,-1.12,3.86,0.0
20231128:0711,0.0,2.76,1.67,-1.26,3.72,0.0
20231128:0811,9130.0,21.13,8.05,-1.27,3.38,0.0
20231128:0911,32970.0,51.44,12.82,-1.03,3.66,0.0
20231128:1011,99050.0,125.12,15.6,-0.69,3.45,0.0
20231128:1111,229510.0,263.79,16.14,-0.48,3.24,0.0
20231128:1211,333120.0,375.9,14.39,-0.09,3.1,0.0
20231128:1311,170340.0,201.38,10.51,0.1,2.9,0.0
20231128:1411,27330.0,44.83,4.84,-0.13,2.34,0.0
20231128:1511,0.0,0.0,0.0,-0.78,2.28,0.0
20231128:1611,0.0,0.0,0.0,-1.61,2.41,0.0
20231128:1711,0.0,0.0,0.0,-2.1,2.48,0.0
20231128:1811,0.0,0.0,0.0,-2.27,2.28,0.0
20231128:1911,0.0,0.0,0.0,-2.45,1.79,0.0
20231128:2011,0.0,0.0,0.0,-2.3,1.45,0.0
20231128:2111,0.0,0.0,0.0,-2.56,1.17,0.0
20231128:2211,0.0,0.0,0.0,-2.4,0.83,0.0
20231128:2311,0.0,0.0,0.0,-2.32,1.24,0.0
20231129:0011,0.0,0.0,0.0,-2.18,1.72,0.0
20231129:0111,0.0,0.0,0.0,-2.02,2.62,0.0
20231129:0211,0.0,0.0,0.0,-1.81,3.52,0.0
20231129:0311,0.0,0.0,0.0,-1.84,3.79,0.0
20231129:0411,0.0,0.0,0.0,-2.06,3.66,0.0
20231129:0511,0.0,0.0,0.0,-2.21,3.66,0.0
20231129:0611,0.0,0.0,0.0,-2.49,3.86,0.0
20231129:0711,0.0,2.76,1.48,-2.34,4.34,0.0
20231129:0811,100320.0,125.23,7.86,-2.23,4.28,0.0
20231129:0911,73650.0,96.88,12.63,-1.95,3.45,0.0
20231129:1011,7870.0,19.29,15.42,-1.44,3.66,0.0
20231129:1111,136740.0,165.11,15.97,-0.8,3.72,0.0
20231129:1211,233000.0,267.52,14.24,-0.23,3.31,0.0
20231129:1311,16480.0,31.23,10.38,0.27,4.14,0.0
20231129:1411,1650.0,9.18,4.72,0.1,4.07,0.0
20231129:1511,0.0,0.0,0.0,-0.15,3.72,0.0
20231129:1611,0.0,0.0,0.0,-0.26,3.52,0.0
20231129:1711,0.0,0.0,0.0,-0.09,3.59,0.0
20231129:1811,0.0,0.0,0.0,0.35,4.07,0.0
20231129:1911,0.0,0.0,0.0,0.04,4.41,0.0
20231129:2011,0.0,0.0,0.0,0.09,4.62,0.0
20231129:2111,0.0,0.0,0.0,0.04,4.48,0.0
20231129:2211,0.0,0.0,0.0,-0.25,4.21,0.0
20231129:2311,0.0,0.0,0.0,-0.71,3.86,0.0
20231130:0011,0.0,0.0,0.0,-1.19,3.52,0.0
20231130:0111,0.0,0.0,0.0,-1.68,3.1,0.0
20231130:0211,0.0,0.0,0.0,-2.38,2.76,0.0
20231130:0311,0.0,0.0,0.0,-3.0,2.41,0.0
20231130:0411,0.0,0.0,0.0,-3.45,2.14,0.0
20231130:0511,0.0,0.0,0.0,-4.32,1.93,0.0
20231130:0611,0.0,0.0,0.0,-5.07,1.66,0.0
20231130:0711,0.0,0.0,0.0,-5.57,1.52,0.0
20231130:0811,47290.0,67.08,7.68,-4.26,1.1,0.0
20231130:0911,38060.0,56.95,12.45,-3.74,1.03,0.0
20231130:1011,37130.0,56.03,15.24,-3.01,0.76,0.0
20231130:1111,231570.0,267.08,15.81,-1.94,0.62,0.0
20231130:1211,299190.0,341.27,14.09,-1.64,0.62,0.0
20231130:1311,84050.0,108.58,10.25,-1.41,0.9,0.0
20231130:1411,6640.0,17.45,4.61,-1.78,0.97,0.0
20231130:1511,0.0,0.0,0.0,-2.4,1.52,0.0
20231130:1611,0.0,0.0,0.0,-2.81,1.52,0.0
20231130:1711,0.0,0.0,0.0,-3.31,1.52,0.0
20231130:1811,0.0,0.0,0.0,-3.44,1.59,0.0
20231130:1911,0.0,0.0,0.0,-5.35,1.72,0.0
20231130:2011,0.0,0.0,0.0,-5.75,1.52,0.0
20231130:2111,0.0,0.0,0.0,-5.87,1.38,0.0
20231130:2211,0.0,0.0,0.0,-6.65,1.45,0.0
20231130:2311,0.0,0.0,0.0,-7.36,1.66,0.0
20231201:0011,0.0,0.0,0.0,-7.48,1.79,0.0
20231201:0111,0.0,0.0,0.0,-7.2,1.66,0.0
20231201:0211,0.0,0.0,0.0,-6.66,1.52,0.0
20231201:0311,0.0,0.0,0.0,-6.06,1.45,0.0
20231201:0411,0.0,0.0,0.0,-5.9,1.45,0.0
20231201:0511,0.0,0.0,0.0,-5.83,1.45,0.0
20231201:0611,0.0,0.0,0.0,-5.98,1.38,0.0
20231201:0711,0.0,0.0,0.0,-5.93,1.52,0.0
20231201:0811,184570.0,213.08,7.5,-5.91,1.1,0.0
20231201:0911,231980.0,262.93,12.27,-5.56,0.83,0.0
20231201:1011,338940.0,379.05,15.07,-4.91,0.9,0.0
20231201:1111,344280.0,386.36,15.65,-3.74,1.1,0.0
20231201:1211,390400.0,439.08,13.95,-2.99,1.1,0.0
20231201:1311,140910.0,168.67,10.13,-2.94,0.97,0.0
20231201:1411,15150.0,29.1,4.51,-3.62,0.97,0.0
20231201:1511,0.0,0.0,0.0,-5.01,1.24,0.0
20231201:1611,0.0,0.0,0.0,-4.96,1.38,0.0
20231201:1711,0.0,0.0,0.0,-5.07,1.45,0.0
20231201:1811,0.0,0.0,0.0,-4.1,1.17,0.0
20231201:1911,0.0,0.0,0.0,-6.55,1.72,0.0
20231201:2011,0.0,0.0,0.0,-6.13,1.59,0.0
20231201:2111,0.0,0.0,0.0,-5.6,1.45,0.0
20231201:2211,0.0,0.0,0.0,-6.37,1.45,0.0
20231201:2311,0.0,0.0,0.0,-6.71,1.45,0.0
20231202:0011,0.0,0.0,0.0,-6.51,1.45,0.0
20231202:0111,0.0,0.0,0.0,-6.2,1.45,0.0
20231202:0211,0.0,0.0,0.0,-5.75,1.45,0.0
20231202:0311,0.0,0.0,0.0,-5.48,1.45,0.0
20231202:0411,0.0,0.0,0.0,-5.12,1.31,0.0
20231202:0511,0.0,0.0,0.0,-5.12,1.31,0.0
20231202:0611,0.0,0.0,0.0,-5.15,1.38,0.0
20231202:0711,0.0,0.0,0.0,-5.58,1.52,0.0
20231202:0811,17650.0,32.15,7.32,-5.08,1.45,0.0
20231202:0911,38990.0,57.86,12.1,-4.39,1.38,0.0
20231202:1011,35630.0,54.19,14.91,-3.28,1.45,0.0
20231202:1111,41050.0,60.62,15.5,-2.58,1.86,0.0
20231202:1211,22520.0,38.58,13.82,-2.42,2.34,0.0
20231202:1311,10490.0,22.96,10.02,-2.23,2.48,0.0
20231202:1411,380.0,6.43,4.41,-2.3,1.93,0.0
20231202:1511,0.0,0.0,0.0,-2.63,1.59,0.0
20231202:1611,0.0,0.0,0.0,-3.17,1.59,0.0
20231202:1711,0.0,0.0,0.0,-3.83,1.79,0.0
20231202:1811,0.0,0.0,0.0,-4.19,1.79,0.0
20231202:1911,0.0,0.0,0.0,-3.24,2.55,0.0
20231202:2011,0.0,0.0,0.0,-2.57,2.48,0.0
20231202:2111,0.0,0.0,0.0,-2.43,2.41,0.0
20231202:2211,0.0,0.0,0.0,-2.49,2.28,0.0
20231202:2311,0.0,0.0,0.0,-2.65,2.21,0.0
20231203:0011,0.0,0.0,0.0,-2.95,2.07,0.0
20231203:0111,0.0,0.0,0.0,-3.11,2.07,0.0
20231203:0211,0.0,0.0,0.0,-3.2,2.0,0.0
20231203:0311,0.0,0.0,0.0,-3.03,2.07,0.0
20231203:0411,0.0,0.0,0.0,-2.95,2.07,0.0
20231203:0511,0.0,0.0,0.0,-2.74,2.14,0.0
20231203:0611,0.0,0.0,0.0,-3.01,2.21,0.0
20231203:0711,0.0,0.0,0.0,-3.97,2.14,0.0
20231203:0811,39390.0,58.08,7.15,-4.24,2.07,0.0
20231203:0911,31100.0,48.68,11.93,-4.11,1.93,0.0
20231203:1011,28650.0,45.92,14.75,-3.14,2.21,0.0
20231203:1111,26950.0,44.09,15.36,-1.8,2.97,0.0
20231203:1211,23130.0,39.5,13.69,-1.19,2.83,0.0
20231203:1311,9760.0,22.04,9.91,-0.87,2.55,0.0
20231203:1411,780.0,7.35,4.33,-1.44,1.93,0.0
20231203:1511,0.0,0.0,0.0,-2.69,2.0,0.0
20231203:1611,0.0,0.0,0.0,-4.37,2.0,0.0
20231203:1711,0.0,0.0,0.0,-5.14,1.86,0.0
20231203:1811,0.0,0.0,0.0,-5.46,1.86,0.0
20231203:1911,0.0,0.0,0.0,-4.88,1.72,0.0
20231203:2011,0.0,0.0,0.0,-5.13,1.86,0.0
20231203:2111,0.0,0.0,0.0,-5.08,1.79,0.0
20231203:2211,0.0,0.0,0.0,-4.08,1.59,0.0
20231203:2311,0.0,0.0,0.0,-3.96,1.59,0.0
20231204:0011,0.0,0.0,0.0,-3.99,1.59,0.0
20231204:0111,0.0,0.0,0.0,-4.69,1.79,0.0
20231204:0211,0.0,0.0,0.0,-4.97,2.0,0.0
20231204:0311,0.0,0.0,0.0,-4.88,2.21,0.0
20231204:0411,0.0,0.0,0.0,-4.84,2.34,0.0
20231204:0511,0.0,0.0,0.0,-4.58,2.48,0.0
20231204:0611,0.0,0.0,0.0,-4.33,2.55,0.0
20231204:0711,0.0,0.0,0.0,-4.06,2.55,0.0
20231204:0811,22730.0,38.58,6.99,-3.66,2.48,0.0
20231204:0911,42290.0,61.89,11.77,-2.66,2.55,0.0
20231204:1011,152870.0,181.5,14.6,-1.73,3.03,0.0
20231204:1111,204740.0,236.84,15.22,-1.01,3.17,0.0
20231204:1211,451750.0,506.97,13.57,-0.58,2.9,0.0
20231204:1311,36000.0,55.02,9.81,-0.57,3.24,0.0
20231204:1411,4830.0,14.7,4.24,-0.88,3.24,0.0
20231204:1511,0.0,0.0,0.0,-1.34,3.24,0.0
20231204:1611,0.0,0.0,0.0,-1.72,3.45,0.0
20231204:1711,0.0,0.0,0.0,-1.97,3.52,0.0
20231204:1811,0.0,0.0,0.0,-2.2,3.59,0.0
20231204:1911,0.0,0.0,0.0,-2.32,3.59,0.0
20231204:2011,0.0,0.0,0.0,-2.41,3.59,0.0
20231204:2111,0.0,0.0,0.0,-2.49,3.45,0.0
20231204:2211,0.0,0.0,0.0,-2.67,3.38,0.0
20231204:2311,0.0,0.0,0.0,-2.92,3.31,0.0
20231205:0011,0.0,0.0,0.0,-3.12,3.24,0.0
20231205:0111,0.0,0.0,0.0,-3.24,3.31,0.0
20231205:0211,0.0,0.0,0.0,-3.19,3.45,0.0
20231205:0311,0.0,0.0,0.0,-3.02,3.38,0.0
20231205:0411,0.0,0.0,0.0,-2.81,3.45,0.0
20231205:0511,0.0,0.0,0.0,-2.75,3.52,0.0
20231205:0611,0.0,0.0,0.0,-2.61,3.59,0.0
20231205:0711,0.0,0.0,0.0,-1.78,3.66,0.0
20231205:0811,20350.0,35.88,6.83,-1.65,3.66,0.0
20231205:0911,69710.0,92.75,11.62,-1.31,3.31,0.0
20231205:1011,29880.0,47.76,14.46,-0.92,3.45,0.0
20231205:1111,11060.0,23.88,15.1,-0.6,3.52,0.0
20231205:1211,111760.0,138.54,13.46,-0.41,3.52,0.0
20231205:1311,2640.0,11.02,9.72,-0.3,3.24,0.0
20231205:1411,0.0,3.67,4.17,-0.33,3.66,0.0
20231205:1511,0.0,0.0,0.0,-0.37,3.52,0.0
20231205:1611,0.0,0.0,0.0,-0.36,3.52,0.0
20231205:1711,0.0,0.0,0.0,-0.3,3.52,0.0
20231205:1811,0.0,0.0,0.0,-0.16,3.45,0.0
20231205:1911,0.0,0.0,0.0,-0.27,2.83,0.0
20231205:2011,0.0,0.0,0.0,-0.15,2.76,0.0
20231205:2111,0.0,0.0,0.0,-0.25,2.69,0.0
20231205:2211,0.0,0.0,0.0,-0.25,2.69,0.0
20231205:2311,0.0,0.0,0.0,-0.17,2.69,0.0
20231206:0011,0.0,0.0,0.0,-0.08,2.69,0.0
20231206:0111,0.0,0.0,0.0,0.02,2.69,0.0
20231206:0211,0.0,0.0,0.0,0.19,2.76,0.0
20231206:0311,0.0,0.0,0.0,0.28,2.69,0.0
20231206:0411,0.0,0.0,0.0,0.34,2.69,0.0
20231206:0511,0.0,0.0,0.0,0.31,2.62,0.0
20231206:0611,0.0,0.0,0.0,0.25,2.55,0.0
20231206:0711,0.0,0.0,0.0,0.21,2.48,0.0
20231206:0811,3140.0,11.94,6.68,0.26,2.34,0.0
20231206:0911,21480.0,37.66,11.48,0.32,2.28,0.0
20231206:1011,17850.0,33.07,14.33,0.59,2.07,0.0
20231206:1111,15020.0,29.39,14.97,0.82,2.07,0.0
20231206:1211,15010.0,29.39,13.36,0.96,2.14,0.0
20231206:1311,17100.0,32.15,9.63,1.03,1.79,0.0
20231206:1411,1640.0,9.18,4.1,0.94,1.66,0.0
20231206:1511,0.0,0.0,0.0,0.78,1.52,0.0
20231206:1611,0.0,0.0,0.0,0.66,1.45,0.0
20231206:1711,0.0,0.0,0.0,0.64,1.45,0.0
20231206:1811,0.0,0.0,0.0,0.57,1.52,0.0
20231206:1911,0.0,0.0,0.0,-0.11,1.93,0.0
20231206:2011,0.0,0.0,0.0,-0.43,1.86,0.0
20231206:2111,0.0,0.0,0.0,-0.63,1.66,0.0
20231206:2211,0.0,0.0,0.0,-0.8,1.45,0.0
20231206:2311,0.0,0.0,0.0,-1.16,1.59,0.0
20231207:0011,0.0,0.0,0.0,-1.49,1.66,0.0
20231207:0111,0.0,0.0,0.0,-1.6,1.52,0.0
20231207:0211,0.0,0.0,0.0,-1.26,1.45,0.0
20231207:0311,0.0,0.0,0.0,-1.04,1.59,0.0
20231207:0411,0.0,0.0,0.0,-0.71,1.52,0.0
20231207:0511,0.0,0.0,0.0,-0.48,1.38,0.0
20231207:0611,0.0,0.0,0.0,-0.37,1.17,0.0
20231207:0711,0.0,0.0,0.0,-0.26,1.03,0.0
20231207:0811,20370.0,36.13,6.53,-0.28,0.9,0.0
20231207:0911,24400.0,41.33,11.34,0.25,0.9,0.0
20231207:1011,18540.0,33.98,14.2,0.67,1.24,0.0
20231207:1111,29550.0,47.76,14.86,0.97,1.31,0.0
20231207:1211,15000.0,29.39,13.26,0.97,1.17,0.0
20231207:1311,9650.0,22.04,9.55,0.88,0.9,0.0
20231207:1411,0.0,4.59,4.04,0.76,0.9,0.0
20231207:1511,0.0,0.0,0.0,0.72,1.1,0.0
20231207:1611,0.0,0.0,0.0,0.51,1.24,0.0
20231207:1711,0.0,0.0,0.0,0.29,1.24,0.0
20231207:1811,0.0,0.0,0.0,0.07,1.31,0.0
20231207:1911,0.0,0.0,0.0,0.16,1.31,0.0
20231207:2011,0.0,0.0,0.0,-0.08,1.59,0.0
20231207:2111,0.0,0.0,0.0,-0.66,1.72,0.0
20231207:2211,0.0,0.0,0.0,-1.49,1.79,0.0
20231207:2311,0.0,0.0,0.0,-1.5,1.79,0.0
20231208:0011,0.0,0.0,0.0,-1.56,2.07,0.0
20231208:0111,0.0,0.0,0.0,-0.95,2.0,0.0
20231208:0211,0.0,0.0,0.0,-0.64,2.28,0.0
20231208:0311,0.0,0.0,0.0,0.01,2.62,0.0
20231208:0411,0.0,0.0,0.0,-0.12,3.17,0.0
20231208:0511,0.0,0.0,0.0,-0.04,3.38,0.0
20231208:0611,0.0,0.0,0.0,-0.23,3.24,0.0
20231208:0711,0.0,0.0,0.0,0.1,2.9,0.0
20231208:0811,35290.0,54.14,6.39,-0.06,3.66,0.0
20231208:0911,98010.0,123.89,11.2,0.29,4.14,0.0
20231208:1011,60060.0,82.83,14.08,0.47,3.93,0.0
20231208:1111,25160.0,42.25,14.75,0.54,4.07,0.0
20231208:1211,20740.0,36.74,13.17,0.62,4.07,0.0
20231208:1311,8400.0,20.21,9.48,0.66,3.59,0.0
20231208:1411,0.0,5.51,3.99,0.71,3.24,0.0
20231208:1511,0.0,0.0,0.0,0.68,3.1,0.0
20231208:1611,0.0,0.0,0.0,0.66,2.9,0.0
20231208:1711,0.0,0.0,0.0,0.63,2.83,0.0
20231208:1811,0.0,0.0,0.0,0.6,2.62,0.0
20231208:1911,0.0,0.0,0.0,0.59,2.48,0.0
20231208:2011,0.0,0.0,0.0,0.6,2.28,0.0
20231208:2111,0.0,0.0,0.0,0.73,2.07,0.0
20231208:2211,0.0,0.0,0.0,0.8,1.86,0.0
20231208:2311,0.0,0.0,0.0,0.95,1.79,0.0
20231209:0011,0.0,0.0,0.0,1.05,1.72,0.0
20231209:0111,0.0,0.0,0.0,1.19,1.66,0.0
20231209:0211,0.0,0.0,0.0,1.27,1.66,0.0
20231209:0311,0.0,0.0,0.0,1.39,1.72,0.0
20231209:0411,0.0,0.0,0.0,1.56,1.72,0.0
20231209:0511,0.0,0.0,0.0,1.68,1.72,0.0
20231209:0611,0.0,0.0,0.0,1.76,1.72,0.0
20231209:0711,0.0,0.0,0.0,1.79,2.07,0.0
20231209:0811,18860.0,34.48,6.25,2.09,2.21,0.0
20231209:0911,39860.0,60.27,11.08,2.48,2.28,0.0
20231209:1011,30780.0,49.6,13.96,2.96,2.34,0.0
20231209:1111,111220.0,140.43,14.65,3.32,2.41,0.0
20231209:1211,98000.0,125.82,13.09,3.37,2.41,0.0
20231209:1311,17580.0,33.07,9.42,3.53,2.34,0.0
20231209:1411,4710.0,14.7,3.94,3.2,2.48,0.0
20231209:1511,0.0,0.0,0.0,3.1,2.69,0.0
20231209:1611,0.0,0.0,0.0,3.14,2.9,0.0
20231209:1711,0.0,0.0,0.0,3.76,3.17,0.0
20231209:1811,0.0,0.0,0.0,3.84,3.59,0.0
20231209:1911,0.0,0.0,0.0,3.23,4.07,0.0
20231209:2011,0.0,0.0,0.0,3.2,4.21,0.0
20231209:2111,0.0,0.0,0.0,3.18,4.07,0.0
20231209:2211,0.0,0.0,0.0,3.1,4.14,0.0
20231209:2311,0.0,0.0,0.0,3.01,4.14,0.0
20231210:0011,0.0,0.0,0.0,3.06,4.21,0.0
20231210:0111,0.0,0.0,0.0,3.02,4.48,0.0
20231210:0211,0.0,0.0,0.0,2.68,4.28,0.0
20231210:0311,0.0,0.0,0.0,2.24,3.72,0.0
20231210:0411,0.0,0.0,0.0,2.2,2.83,0.0
20231210:0511,0.0,0.0,0.0,2.57,2.48,0.0
20231210:0611,0.0,0.0,0.0,3.48,2.34,0.0
20231210:0711,0.0,0.0,0.0,4.3,3.03,0.0
20231210:0811,27450.0,45.63,6.13,4.67,3.38,0.0
20231210:0911,27450.0,45.92,10.96,5.56,3.86,0.0
20231210:1011,106260.0,136.21,13.85,6.28,4.21,0.0
20231210:1111,219380.0,259.62,14.56,6.51,4.28,0.0
20231210:1211,7510.0,19.29,13.02,6.66,4.34,0.0
20231210:1311,28910.0,47.8,9.36,6.52,4.48,0.0
20231210:1411,0.0,3.67,3.9,6.5,4.76,0.0
20231210:1511,0.0,0.0,0.0,6.76,5.66,0.0
20231210:1611,0.0,0.0,0.0,6.89,5.86,0.0
20231210:1711,0.0,0.0,0.0,6.84,5.66,0.0
20231210:1811,0.0,0.0,0.0,6.89,5.38,0.0
20231210:1911,0.0,0.0,0.0,6.72,4.28,0.0
20231210:2011,0.0,0.0,0.0,6.33,4.28,0.0
20231210:2111,0.0,0.0,0.0,6.05,3.86,0.0
20231210:2211,0.0,0.0,0.0,5.53,3.52,0.0
20231210:2311,0.0,0.0,0.0,5.42,3.72,0.0
20231211:0011,0.0,0.0,0.0,5.64,4.14,0.0
20231211:0111,0.0,0.0,0.0,5.57,4.48,0.0
20231211:0211,0.0,0.0,0.0,5.67,4.41,0.0
20231211:0311,0.0,0.0,0.0,7.49,5.86,0.0
20231211:0411,0.0,0.0,0.0,8.27,6.28,0.0
20231211:0511,0.0,0.0,0.0,7.95,5.66,0.0
20231211:0611,0.0,0.0,0.0,7.87,5.1,0.0
20231211:0711,0.0,0.0,0.0,7.19,4.55,0.0
20231211:0811,92710.0,121.68,6.01,7.21,4.41,0.0
20231211:0911,7470.0,19.29,10.85,7.42,4.21,0.0
20231211:1011,33060.0,53.27,13.75,7.72,4.41,0.0
20231211:1111,22770.0,40.41,14.48,8.11,4.07,0.0
20231211:1211,181690.0,220.33,12.95,8.43,4.07,0.0
20231211:1311,72200.0,99.04,9.31,8.66,4.07,0.0
20231211:1411,3480.0,12.86,3.87,8.5,3.86,0.0
20231211:1511,0.0,0.0,0.0,8.14,4.0,0.0
20231211:1611,0.0,0.0,0.0,7.99,4.07,0.0
20231211:1711,0.0,0.0,0.0,7.74,4.07,0.0
20231211:1811,0.0,0.0,0.0,7.71,4.55,0.0
20231211:1911,0.0,0.0,0.0,7.93,4.97,0.0
20231211:2011,0.0,0.0,0.0,7.9,5.38,0.0
20231211:2111,0.0,0.0,0.0,7.78,6.14,0.0
20231211:2211,0.0,0.0,0.0,7.55,6.07,0.0
20231211:2311,0.0,0.0,0.0,7.3,5.38,0.0
20231212:0011,0.0,0.0,0.0,7.02,4.69,0.0
20231212:0111,0.0,0.0,0.0,6.81,3.93,0.0
20231212:0211,0.0,0.0,0.0,6.54,3.24,0.0
20231212:0311,0.0,0.0,0.0,6.28,2.76,0.0
20231212:0411,0.0,0.0,0.0,6.11,2.55,0.0
20231212:0511,0.0,0.0,0.0,5.83,2.48,0.0
20231212:0611,0.0,0.0,0.0,5.58,2.62,0.0
20231212:0711,0.0,0.0,0.0,5.85,2.69,0.0
20231212:0811,10030.0,22.96,5.89,5.87,2.55,0.0
20231212:0911,24440.0,42.25,10.74,6.02,2.62,0.0
20231212:1011,23710.0,41.33,13.66,6.15,2.62,0.0
20231212:1111,61450.0,86.5,14.4,6.25,2.14,0.0
20231212:1211,159010.0,194.87,12.89,6.51,1.72,0.0
20231212:1311,210310.0,252.47,9.27,6.54,1.1,0.0
20231212:1411,19310.0,35.73,3.84,6.54,0.9,0.0
20231212:1511,0.0,0.0,0.0,6.03,1.38,0.0
20231212:1611,0.0,0.0,0.0,5.23,1.66,0.0
20231212:1711,0.0,0.0,0.0,4.77,1.59,0.0
20231212:1811,0.0,0.0,0.0,4.29,1.72,0.0
20231212:1911,0.0,0.0,0.0,3.89,2.07,0.0
20231212:2011,0.0,0.0,0.0,3.32,2.28,0.0
20231212:2111,0.0,0.0,0.0,3.1,2.34,0.0
20231212:2211,0.0,0.0,0.0,3.08,2.55,0.0
20231212:2311,0.0,0.0,0.0,2.89,2.83,0.0
20231213:0011,0.0,0.0,0.0,2.97,2.9,0.0
20231213:0111,0.0,0.0,0.0,3.07,2.9,0.0
20231213:0211,0.0,0.0,0.0,3.27,3.03,0.0
20231213:0311,0.0,0.0,0.0,3.39,3.03,0.0
20231213:0411,0.0,0.0,0.0,3.67,3.24,0.0
20231213:0511,0.0,0.0,0.0,3.87,3.1,0.0
20231213:0611,0.0,0.0,0.0,4.01,2.9,0.0
20231213:0711,0.0,0.0,0.0,4.44,2.76,0.0
20231213:0811,4110.0,13.78,5.78,4.54,2.69,0.0
20231213:0911,6990.0,18.37,10.64,4.67,2.34,0.0
20231213:1011,28970.0,47.76,13.57,5.04,2.0,0.0
20231213:1111,20920.0,37.66,14.33,5.29,1.72,0.0
20231213:1211,20190.0,36.74,12.84,5.49,1.24,0.0
20231213:1311,3540.0,12.86,9.24,5.86,1.1,0.0
20231213:1411,0.0,3.67,3.82,5.81,0.9,0.0
20231213:1511,0.0,0.0,0.0,5.41,1.52,0.0
20231213:1611,0.0,0.0,0.0,5.02,1.86,0.0
20231213:1711,0.0,0.0,0.0,4.68,2.0,0.0
20231213:1811,0.0,0.0,0.0,4.53,1.93,0.0
20231213:1911,0.0,0.0,0.0,4.43,2.07,0.0
20231213:2011,0.0,0.0,0.0,4.4,1.79,0.0
20231213:2111,0.0,0.0,0.0,4.25,1.72,0.0
20231213:2211,0.0,0.0,0.0,4.3,1.66,0.0
20231213:2311,0.0,0.0,0.0,4.28,1.72,0.0
20231214:0011,0.0,0.0,0.0,4.22,1.79,0.0
20231214:0111,0.0,0.0,0.0,4.11,1.93,0.0
20231214:0211,0.0,0.0,0.0,4.01,2.07,0.0
20231214:0311,0.0,0.0,0.0,3.89,2.0,0.0
20231214:0411,0.0,0.0,0.0,3.77,2.14,0.0
20231214:0511,0.0,0.0,0.0,3.6,2.14,0.0
20231214:0611,0.0,0.0,0.0,3.4,2.21,0.0
20231214:0711,0.0,0.0,0.0,3.23,1.93,0.0
20231214:0811,7040.0,18.37,5.68,3.23,2.28,0.0
20231214:0911,15520.0,30.31,10.55,3.25,2.28,0.0
20231214:1011,16890.0,32.15,13.5,3.32,2.0,0.0
20231214:1111,26230.0,44.09,14.27,3.4,1.93,0.0
20231214:1211,18290.0,33.98,12.8,3.38,1.93,0.0
20231214:1311,11470.0,24.8,9.21,3.34,1.86,0.0
20231214:1411,0.0,5.51,3.81,3.23,1.86,0.0
20231214:1511,0.0,0.0,0.0,2.97,1.86,0.0
20231214:1611,0.0,0.0,0.0,2.79,1.86,0.0
20231214:1711,0.0,0.0,0.0,2.6,1.72,0.0
20231214:1811,0.0,0.0,0.0,2.42,1.59,0.0
20231214:1911,0.0,0.0,0.0,2.34,1.31,0.0
20231214:2011,0.0,0.0,0.0,2.24,1.17,0.0
20231214:2111,0.0,0.0,0.0,2.09,1.1,0.0
20231214:2211,0.0,0.0,0.0,1.99,1.03,0.0
20231214:2311,0.0,0.0,0.0,1.88,1.03,0.0
20231215:0011,0.0,0.0,0.0,1.72,1.17,0.0
